date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:43:14	25130/25130	UR-MC-	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:13:05%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/47857	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/47857.json	(from https://www.recruitmentmyanmarsak.com/malaysia-project/)
11:43:14	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:04%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/sg7.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/sg7.jpg	(from https://www.recruitmentmyanmarsak.com/singapore-project/)
11:43:15	2497/2497	UR-M-Z	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2005:13:08%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Fmalaysia-project%2F&format=xml	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed75f5	(from https://www.recruitmentmyanmarsak.com/malaysia-project/)
11:43:15	2496/2496	UR-M-Z	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2005:13:08%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Fmds-message%2F&format=xml	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed3cb3	(from https://www.recruitmentmyanmarsak.com/mds-message/)
11:43:18	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:11%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2020/03/IMG-1001471cac6694de204ca0ac602beb41-V.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2020/03/IMG-1001471cac6694de204ca0ac602beb41-V.jpg	(from https://www.recruitmentmyanmarsak.com/malaysia-project/)
11:43:18	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:08%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/malaysia1.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/malaysia1.jpg	(from https://www.recruitmentmyanmarsak.com/malaysia-project/)
11:43:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:13:12%20GMT	https://www.recruitmentmyanmarsak.com/?p=48108	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/indexce07.html	(from https://www.recruitmentmyanmarsak.com/recruitment-policy/)
11:43:19	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:09%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/malaysia4.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/malaysia4.jpg	(from https://www.recruitmentmyanmarsak.com/malaysia-project/)
11:43:20	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:09%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2020/03/IMG-cd524ff86a702b04de0503a381bce13c-V.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2020/03/IMG-cd524ff86a702b04de0503a381bce13c-V.jpg	(from https://www.recruitmentmyanmarsak.com/malaysia-project/)
11:43:21	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:14%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-2-1.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-2-1.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:22	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:14%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-1-1.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-1-1.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:23	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:15%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-15.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-15.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:13:16%20GMT	https://www.recruitmentmyanmarsak.com/?p=48123	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/index3ced.html	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:43:26	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:19%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-4.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-4.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:27	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:17%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-11.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-11.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:28	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:17%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-14.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-14.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:28	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:17%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-13.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-13.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:30	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:20%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-5.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-5.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:31	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:24%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-10.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-10.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:31	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:24%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/thai9.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/thai9.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:31	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:24%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/thai10.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/thai10.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:34	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:27%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-16.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-16.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:36	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:25%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-18.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/1-18.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:36	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:25%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-2.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-2.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:36	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:25%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-17.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-17.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:39	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:32%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-10.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-10.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:39	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:32%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-9.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-9.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:39	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:32%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-7.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-7.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:39	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:28%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-15.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-15.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:13:33%20GMT	https://www.recruitmentmyanmarsak.com/?p=48112	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/index828e.html	(from https://www.recruitmentmyanmarsak.com/services/)
11:43:42	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:34%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-4.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-8.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:43	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:32%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-6.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-6.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:43	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:32%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-5.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-5.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:43	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:35%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/2-11.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:13:38%20GMT	https://www.recruitmentmyanmarsak.com/?p=47838	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/indexcd22.html	(from https://www.recruitmentmyanmarsak.com/application-form/)
11:43:46	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:35%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/22.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/22-2.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:46	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:39%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/25.jpeg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/25-2.jpg	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:46	3799/3799	URF---	200	added ('OK%20(cached)')	application/json		https://www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48597	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48597.json	(from https://www.recruitmentmyanmarsak.com/sitemap/)
11:43:47	2402/2402	URF---	200	added ('OK%20(cached)')	application/octet-stream		https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Four-clients%2F	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed3d95	(from https://www.recruitmentmyanmarsak.com/our-clients/)
11:43:48	2382/2382	URF---	200	added ('OK%20(cached)')	application/json		https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Fsitemap%2F	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embedd060.json	(from https://www.recruitmentmyanmarsak.com/sitemap/)
11:43:49	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:41%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/core/admin/fonts/modules.eot?	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/themes/Divi/core/admin/fonts/modulesd41d.eot	(from https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/style.css?ver=3.24.1)
11:43:50	20829/20829	UR-MC-	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2005:13:42%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48225	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/wp/v2/pages/48225.json	(from https://www.recruitmentmyanmarsak.com/the-company/)
11:43:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:13:43%20GMT	https://www.recruitmentmyanmarsak.com/?p=47882	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/indexdb5c.html	(from https://www.recruitmentmyanmarsak.com/thailand-projects/)
11:43:51	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2004%20Apr%202022%2005:13:43%20GMT	https://www.recruitmentmyanmarsak.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://www.recruitmentmyanmarsak.com/wp-includes/css/dashicons.min.css?ver=5.9.2)
11:43:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:13:44%20GMT	https://www.recruitmentmyanmarsak.com/?p=48030	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/index082e.html	(from https://www.recruitmentmyanmarsak.com/contact-us-2/)
11:43:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:13:45%20GMT	https://www.recruitmentmyanmarsak.com/?p=47865	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/index4ef4.html	(from https://www.recruitmentmyanmarsak.com/singapore-project/)
11:43:53	2502/2502	UR-M-Z	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2005:13:46%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Fsingapore-project%2F&format=xml	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed8d65	(from https://www.recruitmentmyanmarsak.com/singapore-project/)
11:43:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:13:47%20GMT	https://www.recruitmentmyanmarsak.com/?p=47857	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/indexf7f4.html	(from https://www.recruitmentmyanmarsak.com/malaysia-project/)
11:43:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:13:50%20GMT	https://www.recruitmentmyanmarsak.com/?p=47904	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/indexc014.html	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:57	216510/216510	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2015:54:02%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/malaysia3.jpg	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/uploads/2019/08/malaysia3.jpg	(from https://www.recruitmentmyanmarsak.com/malaysia-project/)
11:43:58	2452/2452	UR-M-Z	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2005:13:51%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Fgallery%2F&format=xml	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embedd91f	(from https://www.recruitmentmyanmarsak.com/gallery/)
11:43:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:13:52%20GMT	https://www.recruitmentmyanmarsak.com/?p=48597	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/indexa96d.html	(from https://www.recruitmentmyanmarsak.com/sitemap/)
11:44:01	2452/2452	UR-M-Z	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2005:13:54%20GMT	https://www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.recruitmentmyanmarsak.com%2Fsitemap%2F&format=xml	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-json/oembed/1.0/embedefdf	(from https://www.recruitmentmyanmarsak.com/sitemap/)
11:44:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2005:13:55%20GMT	https://www.recruitmentmyanmarsak.com/?p=48225	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/index55b7.html	(from https://www.recruitmentmyanmarsak.com/the-company/)
11:44:04	9427/9427	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Jun%202019%2003:57:08%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/style.css?ver=3.24.1)
11:44:04	1422/1422	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Jun%202019%2003:57:08%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	(from https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/style.css?ver=3.24.1)
11:44:05	92564/92564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2003:57:11%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/core/admin/fonts/modules.eot	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/themes/Divi/core/admin/fonts/modules.eot	(from https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/style.css?ver=3.24.1)
11:44:05	92400/92400	---M--	200	added ('OK')	font/ttf	date:Thu,%2013%20Jun%202019%2003:57:11%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/core/admin/fonts/modules.ttf	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/themes/Divi/core/admin/fonts/modules.ttf	(from https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/style.css?ver=3.24.1)
11:44:05	17119/17119	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202019%2003:57:12%20GMT	https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	(from https://www.recruitmentmyanmarsak.com/wp-content/themes/Divi/style.css?ver=3.24.1)
11:44:06	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2004:41:04%20GMT	https://www.recruitmentmyanmarsak.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	/Users/zinmintun/websites/recruitmentmyanmarsak/www.recruitmentmyanmarsak.com/wp-includes/fonts/dashicons7d4b.eot	(from https://www.recruitmentmyanmarsak.com/wp-includes/css/dashicons.min.css?ver=5.9.2)
